Organisation,Price,Mission_Status,Country,Year,Cantidad de Viajes
RVSN USSR,0,Success,Kazakhstan,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Kazakhstan,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Kazakhstan,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Kazakhstan,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
RVSN USSR,0,Success,Russia,1984,42
General Dynamics,0,Success,USA,1984,5
General Dynamics,0,Success,USA,1984,5
General Dynamics,0,Success,USA,1984,5
General Dynamics,0,Failure,USA,1984,5
General Dynamics,0,Success,USA,1984,5
Arianespace,0,Success,France,1984,3
Arianespace,0,Success,France,1984,3
Arianespace,0,Success,France,1984,3
NASA,450,Success,USA,1984,5
NASA,450,Success,USA,1984,5
NASA,450,Success,USA,1984,5
NASA,450,Success,USA,1984,5
NASA,450,Success,USA,1984,5
CASC,30,Success,China,1984,3
CASC,0,Success,China,1984,3
CASC,0,Partial Failure,China,1984,3
MHI,0,Success,Japan,1984,2
MHI,0,Success,Japan,1984,2
US Air Force,0,Success,USA,1984,1
ESA,0,Success,France,1984,1
ISAS,0,Success,Japan,1984,1
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Kazakhstan,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Kazakhstan,1983,46
RVSN USSR,0,Success,Kazakhstan,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Kazakhstan,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Kazakhstan,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Kazakhstan,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Failure,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
RVSN USSR,0,Success,Russia,1983,46
NASA,450,Success,USA,1983,4
NASA,450,Success,USA,1983,4
NASA,450,Success,USA,1983,4
NASA,450,Success,USA,1983,4
General Dynamics,0,Success,USA,1983,6
General Dynamics,0,Success,USA,1983,6
General Dynamics,0,Success,USA,1983,6
General Dynamics,0,Success,USA,1983,6
General Dynamics,0,Success,USA,1983,6
General Dynamics,0,Success,USA,1983,6
ESA,0,Success,France,1983,2
ESA,0,Success,France,1983,2
CASC,30,Success,China,1983,1
MHI,0,Success,Japan,1983,2
MHI,0,Success,Japan,1983,2
Martin Marietta,0,Success,USA,1983,2
Martin Marietta,0,Success,USA,1983,2
US Air Force,0,Success,USA,1983,1
ISRO,0,Success,India,1983,1
ISAS,0,Success,Japan,1983,1
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Partial Failure,Kazakhstan,1982,53
RVSN USSR,0,Failure,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Kazakhstan,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Kazakhstan,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Kazakhstan,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Kazakhstan,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Partial Failure,Russia,1982,53
RVSN USSR,0,Success,Kazakhstan,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Kazakhstan,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Kazakhstan,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Kazakhstan,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Failure,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Kazakhstan,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
RVSN USSR,0,Success,Russia,1982,53
General Dynamics,0,Success,USA,1982,3
General Dynamics,0,Success,USA,1982,3
General Dynamics,0,Success,USA,1982,3
Martin Marietta,0,Success,USA,1982,4
Martin Marietta,0,Success,USA,1982,4
Martin Marietta,0,Success,USA,1982,4
Martin Marietta,0,Success,USA,1982,4
NASA,450,Success,USA,1982,3
NASA,450,Success,USA,1982,3
NASA,450,Success,USA,1982,3
CASC,30,Success,China,1982,1
ESA,0,Failure,France,1982,1
MHI,0,Success,Japan,1982,1
US Air Force,0,Success,USA,1982,1
RVSN USSR,0,Success,Kazakhstan,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Partial Failure,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Kazakhstan,1981,51
RVSN USSR,0,Partial Failure,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Kazakhstan,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Kazakhstan,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Kazakhstan,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Kazakhstan,1981,51
RVSN USSR,0,Success,Kazakhstan,1981,51
RVSN USSR,0,Success,Kazakhstan,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Kazakhstan,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Kazakhstan,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Failure,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
RVSN USSR,0,Success,Russia,1981,51
ESA,0,Success,France,1981,2
ESA,0,Success,France,1981,2
General Dynamics,0,Failure,USA,1981,6
General Dynamics,0,Success,USA,1981,6
General Dynamics,0,Partial Failure,USA,1981,6
General Dynamics,0,Success,USA,1981,6
General Dynamics,0,Success,USA,1981,6
General Dynamics,0,Success,USA,1981,6
NASA,450,Success,USA,1981,2
NASA,450,Success,USA,1981,2
Martin Marietta,0,Success,USA,1981,4
Martin Marietta,0,Success,USA,1981,4
Martin Marietta,0,Success,USA,1981,4
Martin Marietta,0,Success,USA,1981,4
CASC,0,Success,China,1981,1
MHI,0,Success,Japan,1981,2
MHI,0,Success,Japan,1981,2
ISRO,0,Partial Failure,India,1981,1
US Air Force,0,Success,USA,1981,1
ISAS,0,Success,Japan,1981,1
RVSN USSR,0,Success,Kazakhstan,1980,40
RVSN USSR,0,Partial Failure,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Kazakhstan,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Kazakhstan,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Kazakhstan,1980,40
RVSN USSR,0,Partial Failure,Russia,1980,40
RVSN USSR,0,Success,Kazakhstan,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Kazakhstan,1980,40
RVSN USSR,0,Partial Failure,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
RVSN USSR,0,Success,Russia,1980,40
Martin Marietta,0,Success,USA,1980,3
Martin Marietta,0,Success,USA,1980,3
Martin Marietta,0,Success,USA,1980,3
General Dynamics,0,Failure,USA,1980,8
General Dynamics,0,Success,USA,1980,8
General Dynamics,0,Success,USA,1980,8
General Dynamics,0,Failure,USA,1980,8
General Dynamics,0,Success,USA,1980,8
General Dynamics,0,Success,USA,1980,8
General Dynamics,0,Success,USA,1980,8
General Dynamics,0,Success,USA,1980,8
ISRO,0,Success,India,1980,1
ESA,0,Failure,France,1980,1
MHI,0,Success,Japan,1980,1
ISAS,0,Success,Japan,1980,1
ESA,0,Success,France,1979,1
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Kazakhstan,1979,36
RVSN USSR,0,Success,Kazakhstan,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Kazakhstan,1979,36
RVSN USSR,0,Success,Russia,1979,36
RVSN USSR,0,Success,Russia,1979,36
Martin Marietta,0,Success,USA,1979,4
Martin Marietta,0,Success,USA,1979,4
Martin Marietta,0,Success,USA,1979,4
Martin Marietta,0,Success,USA,1979,4
General Dynamics,0,Success,USA,1979,4
General Dynamics,0,Success,USA,1979,4
General Dynamics,0,Success,USA,1979,4
General Dynamics,0,Success,USA,1979,4
ISRO,0,Failure,India,1979,1
CASC,0,Failure,China,1979,1
US Air Force,0,Success,USA,1979,1
MHI,0,Partial Failure,Japan,1979,1
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Partial Failure,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Partial Failure,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Kazakhstan,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Kazakhstan,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Kazakhstan,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Kazakhstan,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Kazakhstan,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Kazakhstan,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Kazakhstan,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Kazakhstan,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Kazakhstan,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
RVSN USSR,0,Success,Russia,1978,71
Martin Marietta,0,Success,USA,1978,7
Martin Marietta,0,Success,USA,1978,7
Martin Marietta,0,Success,USA,1978,7
Martin Marietta,0,Success,USA,1978,7
Martin Marietta,0,Failure,USA,1978,7
Martin Marietta,0,Success,USA,1978,7
Martin Marietta,0,Success,USA,1978,7
General Dynamics,0,Success,USA,1978,14
General Dynamics,0,Success,USA,1978,14
General Dynamics,0,Success,USA,1978,14
General Dynamics,0,Success,USA,1978,14
General Dynamics,0,Success,USA,1978,14
General Dynamics,0,Success,USA,1978,14
General Dynamics,0,Success,USA,1978,14
General Dynamics,0,Success,USA,1978,14
General Dynamics,0,Success,USA,1978,14
General Dynamics,0,Success,USA,1978,14
General Dynamics,0,Success,USA,1978,14
General Dynamics,0,Success,USA,1978,14
General Dynamics,0,Success,USA,1978,14
General Dynamics,0,Success,USA,1978,14
ISAS,0,Success,Japan,1978,2
ISAS,0,Success,Japan,1978,2
CASC,0,Success,China,1978,2
CASC,0,Success,China,1978,2
MHI,0,Success,Japan,1978,1
RVSN USSR,0,Success,Kazakhstan,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Kazakhstan,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Kazakhstan,1977,97
RVSN USSR,0,Success,Kazakhstan,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Failure,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Kazakhstan,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Kazakhstan,1977,97
RVSN USSR,0,Success,Kazakhstan,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Kazakhstan,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Kazakhstan,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Kazakhstan,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Kazakhstan,1977,97
RVSN USSR,0,Failure,Kazakhstan,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Kazakhstan,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Kazakhstan,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Kazakhstan,1977,97
RVSN USSR,0,Success,Kazakhstan,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Kazakhstan,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Kazakhstan,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Kazakhstan,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Kazakhstan,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Kazakhstan,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Failure,Kazakhstan,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Kazakhstan,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Kazakhstan,1977,97
RVSN USSR,0,Success,Russia,1977,97
RVSN USSR,0,Success,Kazakhstan,1977,97
General Dynamics,0,Success,USA,1977,7
General Dynamics,0,Success,USA,1977,7
General Dynamics,0,Failure,USA,1977,7
General Dynamics,0,Success,USA,1977,7
General Dynamics,0,Success,USA,1977,7
General Dynamics,0,Success,USA,1977,7
General Dynamics,0,Success,USA,1977,7
US Air Force,0,Success,USA,1977,2
US Air Force,0,Success,USA,1977,2
CASC,0,Success,China,1977,1
Martin Marietta,0,Success,USA,1977,5
Martin Marietta,0,Success,USA,1977,5
Martin Marietta,0,Success,USA,1977,5
Martin Marietta,0,Success,USA,1977,5
Martin Marietta,0,Success,USA,1977,5
MHI,0,Success,Japan,1977,1
ISAS,0,Success,Japan,1977,1
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Failure,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Partial Failure,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Partial Failure,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Kazakhstan,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
RVSN USSR,0,Success,Russia,1976,95
